"id","kabupaten_id","bps_code","name"
"357828","3578","3578270",Asem Rowo
"357829","3578","3578211",Bulak
"357830","3578","3578281",Pakal
"357831","3578","3578141",Sambikerep
"357901","3579","3579010",Batu
"357902","3579","3579030",Bumiaji
"357903","3579","3579020",Junrejo
"360101","3601","3601010",Sumur
"360102","3601","3601020",Cimanggu
"360103","3601","3601030",Cibaliung
"360104","3601","3601040",Cikeusik
"360105","3601","3601050",Cigeulis
"360106","3601","3601060",Panimbang
"360107","3601","3601071",Angsana
"360108","3601","3601070",Munjul
"360109","3601","3601110",Pagelaran
"360110","3601","3601090",Bojong
"360111","3601","3601080",Picung
"360112","3601","3601120",Labuan
"360113","3601","3601140",Menes
"360114","3601","3601100",Saketi
"360115","3601","3601161",Cipeucang
"360116","3601","3601130",Jiput
"360117","3601","3601150",Mandalawangi
"360118","3601","3601160",Cimanuk
"360119","3601","3601171",Kaduhejo
"360120","3601","3601170",Banjar
"360121","3601","3601180",Pandeglang
"360122","3601","3601190",Cadasari
"360123","3601","3601101",Cisata
"360124","3601","3601111",Patia
"360125","3601","3601191",Karang Tanjung
"360126","3601","3601131",Cikedal
"360127","3601","3601031",Cibitung
"360128","3601","3601121",Carita
"360129","3601","3601112",Sukaresmi
"360130","3601","3601172",Mekarjaya
"360131","3601","3601072",Sindangresmi
"360132","3601","3601141",Pulosari
"360133","3601","3601192",Koroncong
"360134","3601","3601181",Majasari
"360135","3601","3601061",Sobang
"360201","3602","3602010",Malingping
"360202","3602","3602020",Panggarangan
"360203","3602","3602030",Bayah
"360204","3602","3602120",Cipanas
"360205","3602","3602110",Muncang
"360206","3602","3602100",Leuwidamar
"360207","3602","3602090",Bojongmanik
"360208","3602","3602080",Gunungkencana
"360209","3602","3602060",Banjarsari
"360210","3602","3602070",Cileles
"360211","3602","3602140",Cimarga
"360212","3602","3602130",Sajira
"360213","3602","3602190",Maja
"360214","3602","3602180",Rangkasbitung
"360215","3602","3602160",Warunggunung
"360216","3602","3602050",Cijaku
"360217","3602","3602150",Cikulur
"360218","3602","3602170",Cibadak
"360219","3602","3602040",Cibeber
"360220","3602","3602031",Cilograng
"360221","3602","3602011",Wanasalam
"360222","3602","3602111",Sobang
"360223","3602","3602191",Curug bitung
"360224","3602","3602181",Kalanganyar
"360225","3602","3602121",Lebakgedong
"360226","3602","3602021",Cihara
"360227","3602","3602091",Cirinten
"360228","3602","3602051",Cigemlong
"360301","3603","3603130",Balaraja
"360302","3603","3603131",Jayanti
"360303","3603","3603020",Tigaraksa
"360304","3603","3603021",Jambe
"360305","3603","3603010",Cisoka
"360306","3603","3603140",Kresek
"360307","3603","3603150",Kronjo
"360308","3603","3603160",Mauk
"360309","3603","3603161",Kemiri
"360310","3603","3603162",Sukadiri
"360311","3603","3603170",Rajeg
"360312","3603","3603120",Pasar Kemis
"360313","3603","3603200",Teluknaga
"360314","3603","3603210",Kosambi
"360315","3603","3603190",Pakuhaji
"360316","3603","3603180",Sepatan
"360317","3603","3603050",Curug
"360318","3603","3603030",Cikupa
"360319","3603","3603040",Panongan
"360320","3603","3603060",Legok
"360322","3603","3603070",Pagedangan
"360323","3603","3603081",Cisauk
"360327","3603","3603132",Sukamulya
"360328","3603","3603051",Kelapa Dua
"360329","3603","3603121",Sindang Jaya
"360330","3603","3603181",Sepatan Timur
"360331","3603","3603011",Solear
"360332","3603","3603141",Gunung Kaler
"360333","3603","3603151",Mekar Baru
"360405","3604","3604220",Kramatwatu
"360406","3604","3604180",Waringinkurung
"360407","3604","3604210",Bojonegara
"360408","3604","3604211",Pulo Ampel
"360409","3604","3604240",Ciruas
"360411","3604","3604130",Kragilan
"360412","3604","3604250",Pontang
"360413","3604","3604270",Tirtayasa
"360414","3604","3604271",Tanara
"360415","3604","3604120",Cikande
"360416","3604","3604121",Kibin
"360417","3604","3604260",Carenang
"360418","3604","3604261",Binuang
"360419","3604","3604060",Petir
"360420","3604","3604061",Tunjung Teja
"360422","3604","3604050",Baros
"360423","3604","3604080",Cikeusal
"360424","3604","3604090",Pamarayan
"360425","3604","3604110",Kopo
"360426","3604","3604100",Jawilan
"360427","3604","3604030",Ciomas
"360428","3604","3604040",Pabuaran
"360429","3604","3604020",Padarincang
"360430","3604","3604200",Anyar
"360431","3604","3604010",Cinangka
"360432","3604","3604190",Mancak
"360433","3604","3604041",Gunung Sari
"360434","3604","3604091",Bandung
"360435","3604","3604251",Lebak Wangi
"367101","3671","3671030",Tangerang
"367102","3671","3671040",Jatiuwung
"367103","3671","3671050",Batuceper
"367104","3671","3671060",Benda
"367105","3671","3671020",Cipondoh
"367106","3671","3671010",Ciledug
"367107","3671","3671031",Karawaci
"367108","3671","3671042",Periuk
"367109","3671","3671041",Cibodas
"367110","3671","3671051",Neglasari
"367111","3671","3671021",Pinang
"367112","3671","3671012",Karang Tengah
"367113","3671","3671011",Larangan
"367201","3672","3672040",Cibeber
"367202","3672","3672030",Cilegon
"367203","3672","3672020",Pulomerak
"367204","3672","3672010",Ciwandan
"367205","3672","3672031",Jombang
"367206","3672","3672022",Gerogol
"367207","3672","3672021",Purwakarta
"367208","3672","3672011",Citangkil
"367301","3673","3673040",Serang
"367302","3673","3673060",Kasemen
"367303","3673","3673020",Walantaka
"367304","3673","3673010",Curug
"367305","3673","3673030",Cipocok Jaya
"367306","3673","3673050",Taktakan
"367401","3674","3674020",Serpong
"367402","3674","3674070",Serpong Utara
"367403","3674","3674060",Pondok Aren
"367404","3674","3674040",Ciputat
"367405","3674","3674050",Ciputat Timur
"367406","3674","3674030",Pamulang
"367407","3674","3674010",Setu
"510101","5101","5101020",Negara
"510102","5101","5101030",Mendoyo
"510103","5101","5101040",Pekutatan
"510104","5101","5101010",Melaya
"510105","5101","5101021",Jembrana
"510201","5102","5102010",Selemadeg
"510202","5102","5102011",Salamadeg Timur
"510203","5102","5102012",Salemadeg Barat
"510204","5102","5102020",Kerambitan
"510205","5102","5102030",Tabanan
"510206","5102","5102040",Kediri
"510207","5102","5102050",Marga
"510208","5102","5102070",Penebel
"510209","5102","5102060",Baturiti
"510210","5102","5102080",Pupuan
"510301","5103","5103020",Kuta
"510302","5103","5103040",Mengwi
"510303","5103","5103050",Abiansemal
"510304","5103","5103060",Petang
"510305","5103","5103010",Kuta Selatan
"510306","5103","5103030",Kuta Utara
"510401","5104","5104010",Sukawati
"510402","5104","5104020",Blahbatuh
"510403","5104","5104030",Gianyar
"510404","5104","5104040",Tampaksiring
"510405","5104","5104050",Ubud
"510406","5104","5104060",Tegallalang
"510407","5104","5104070",Payangan
"510501","5105","5105010",Nusa Penida
"510502","5105","5105020",Banjarangkan
"510503","5105","5105030",Klungkung
"510504","5105","5105040",Dawan
"510601","5106","5106010",Susut
"510602","5106","5106020",Bangli
"510603","5106","5106030",Tembuku
"510604","5106","5106040",Kintamani
"510701","5107","5107010",Rendang
"510702","5107","5107020",Sidemen
"510703","5107","5107030",Manggis
"510704","5107","5107040",Karangasem
"510705","5107","5107050",Abang
"510706","5107","5107060",Bebandem
"510707","5107","5107070",Selat
"510708","5107","5107080",Kubu
"510801","5108","5108010",Gerokgak
"510802","5108","5108020",Seririt
"510803","5108","5108030",Busungbiu
"510804","5108","5108040",Banjar
"510805","5108","5108050",Sukasada
"510806","5108","5108060",Buleleng
"510807","5108","5108070",Sawan
"510808","5108","5108080",Kubutambahan
"510809","5108","5108090",Tejakula
"517101","5171","5171010",Denpasar Selatan
"517102","5171","5171020",Denpasar Timur
"517103","5171","5171030",Denpasar Barat
"517104","5171","5171031",Denpasar Utara
"520101","5201","5201020",Gerung
"520102","5201","5201040",Kediri
"520103","5201","5201050",Narmada
"520107","5201","5201010",Sekotong
"520108","5201","5201030",Labuapi
"520109","5201","5201060",Gunungsari
"520112","5201","5201051",Lingsar
"520113","5201","5201011",Lembar
"520114","5201","5201061",Batu Layar
"520115","5201","5201041",Kuripan
"520201","5202","5202060",Praya
"520202","5202","5202070",Jonggat
"520203","5202","5202090",Batukliang
"520204","5202","5202020",Pujut
"520205","5202","5202010",Praya Barat
"520206","5202","5202030",Praya Timur
"520207","5202","5202040",Janapria
"520208","5202","5202080",Pringgarata
"520209","5202","5202050",Kopang
"520210","5202","5202061",Praya Tengah
"520211","5202","5202011",Praya Barat Daya
"520212","5202","5202091",Batukliang Utara
"520301","5203","5203010",Keruak
"520302","5203","5203020",Sakra
"520303","5203","5203030",Terara
"520304","5203","5203040",Sikur
"520305","5203","5203050",Masbagik
"520306","5203","5203060",Sukamulia
"520307","5203","5203070",Selong
"520308","5203","5203080",Pringgabaya
"520309","5203","5203090",Aikmel
"520310","5203","5203100",Sambelia
"520311","5203","5203031",Montong Gading
"520312","5203","5203051",Pringgasela
"520313","5203","5203061",Suralaga
"520314","5203","5203091",Wanasaba
"520315","5203","5203092",Sembalun
"520316","5203","5203081",Suwela
"520317","5203","5203071",Labuhan Haji
"520318","5203","5203022",Sakra Timur
"520319","5203","5203021",Sakra Barat
"520320","5203","5203011",Jerowaru
"520321","5203","",Lenek
"520402","5204","5204020",Lunyuk
"520405","5204","5204050",Alas
"520406","5204","5204061",Utan
"520407","5204","5204070",Batu Lanteh
"520408","5204","5204080",Sumbawa
"520409","5204","5204090",Moyo Hilir
"520410","5204","5204100",Moyo Hulu
"520411","5204","5204110",Ropang
"520412","5204","5204121",Lape
"520413","5204","5204130",Plampang
"520414","5204","5204140",Empang
"520417","5204","5204051",Alas Barat
"520418","5204","5204081",Labuhan Badas
"520419","5204","5204131",Labangka
"520420","5204","5204052",Buer
"520421","5204","5204062",Rhee
"520422","5204","5204082",Unter Iwes
"520423","5204","5204091",Moyo Utara
"520424","5204","5204132",Maronge
"520425","5204","5204141",Tarano
"520426","5204","5204122",Lopok
"520427","5204","5204111",Lenangguar
"520428","5204","5204021",Orong Telu
"520429","5204","5204112",Lantung
"520501","5205","5205020",Dompu
"520502","5205","5205050",Kempo
"520503","5205","5205010",'Hu''u'
"520504","5205","5205040",Kilo
"520505","5205","5205030",Woja
"520506","5205","5205060",Pekat
"520507","5205","5205051",Manggalewa
"520508","5205","5205011",Pajo
"520601","5206","5206010",Monta
"520602","5206","5206020",Bolo
"520603","5206","5206030",Woha
"520604","5206","5206040",Belo
"520605","5206","5206050",Wawo
"520606","5206","5206060",Sape
"520607","5206","5206070",Wera
"520608","5206","5206080",Donggo
"520609","5206","5206090",Sanggar
"520610","5206","5206071",Ambalawi
"520611","5206","5206051",Langgudu
"520612","5206","5206061",Lambu
"520613","5206","5206021",Madapangga
"520614","5206","5206091",Tambora
"520615","5206","5206081",Soromandi
"520616","5206","5206011",Parado
"520617","5206","5206052",Lambitu
"520618","5206","5206041",Palibelo
"520701","5207","5207020",Jereweh
"520702","5207","5207030",Taliwang
"520703","5207","5207050",Seteluk
"520704","5207","5207010",Sekongkang
"520705","5207","5207040",Brang Rea
"520706","5207","5207051",Poto Tano
"520707","5207","5207031",Brang Ene
"520708","5207","5207021",Maluk
"520801","5208","5208020",Tanjung
"520802","5208","5208030",Gangga
"520803","5208","5208040",Kayangan
"520804","5208","5208050",Bayan
"520805","5208","5208010",Pemenang
"527101","5271","5271010",Ampenan
"527102","5271","5271020",Mataram
"527103","5271","5271030",Cakranegara
"527104","5271","5271011",Sekarbela
"527105","5271","5271021",Selaprang
"527106","5271","5271031",Sandubaya
"527201","5272","5272010",RasanaE Barat
"527202","5272","5272020",RasanaE Timur
"527203","5272","5272030",Asakota
"527204","5272","5272021",Raba
"527205","5272","5272011",Mpunda
"530104","5301","5303100",Semau
"530105","5301","5303110",Kupang Barat
"530106","5301","5303140",Kupang Timur
"530107","5301","5303150",Sulamu
"530108","5301","5303120",Kupang Tengah
"530109","5301","5303130",Amarasi
"530110","5301","5303160",Fatuleu
"530111","5301","5303170",Takari
"530112","5301","5303180",Amfoang Selatan
"530113","5301","5303190",Amfoang Utara
"530116","5301","5303111",Nekamese
"530117","5301","5303131",Amarasi Barat
"530118","5301","5303132",Amarasi Selatan
"530119","5301","5303133",Amarasi Timur
"530120","5301","5303141",Amabi Oefeto Timur
"530121","5301","5303181",Amfoang Barat Daya
"530122","5301","5303191",Amfoang Barat Laut
"530123","5301","5303101",Semau Selatan
"530124","5301","5303121",Taebenu
"530125","5301","5303142",Amabi Oefeto
"530126","5301","5303192",Amfoang Timur
"530127","5301","5303162",Fatuleu Barat
"530128","5301","5303161",Fatuleu Tengah
"530130","5301","5303182",Amfoang Tengah
"530201","5302","5304030",Kota Soe
"530202","5302","5304020",Mollo Selatan
"530203","5302","5304010",Mollo Utara
"530204","5302","5304080",Amanuban Timur
"530205","5302","5304070",Amanuban Tengah
"530206","5302","5304050",Amanuban Selatan
"530207","5302","5304040",Amanuban Barat
"530208","5302","5304100",Amanatun Selatan
"530209","5302","5304110",Amanatun Utara
"530210","5302","5304090",'KI''E'
"530211","5302","5304060",Kuanfatu
"530212","5302","5304011",Fatumnasi
"530213","5302","5304021",Polen
"530214","5302","5304041",Batu Putih
"530215","5302","5304101",Boking
"530216","5302","5304111",Toianas
"530217","5302","5304102",Nunkolo
"530218","5302","5304072",Oenino
"530219","5302","5304071",Kolbano
"530220","5302","5304091",Kot olin
"530221","5302","5304061",Kualin
"530222","5302","5304022",Mollo Barat
"530223","5302","5304112",Kok Baun
"530224","5302","5304103",Noebana
"530225","5302","5304104",Santian
"530226","5302","5304051",Noebeba
"530227","5302","5304042",Kuatnana
"530228","5302","5304081",Fautmolo
"530229","5302","5304082",Fatukopa
"530230","5302","5304023",Mollo Tengah
"530231","5302","5304012",Tobu
"530232","5302","5304013",Nunbena
"530301","5303","5305020",Miomafo Timur
"530302","5303","5305010",Miomafo Barat
"530303","5303","5305050",Biboki Selatan
"530304","5303","5305021",Noemuti
"530305","5303","5305030",Kota Kefamenanu
"530306","5303","5305060",Biboki Utara
"530307","5303","5305061",Biboki Anleu
"530308","5303","5305040",Insana
"530309","5303","5305041",Insana Utara
"530310","5303","5305027",Noemuti Timur
"530311","5303","5305011",Miomaffo Tengah
"530312","5303","5305012",Musi
"530313","5303","5305013",Mutis
"530314","5303","5305022",Bikomi Selatan
"530315","5303","5305023",Bikomi Tengah
"530316","5303","5305024",Bikomi Nilulat
"530317","5303","5305025",Bikomi Utara
"530318","5303","5305026",Naibenu
"530319","5303","5305044",Insana Fafinesu
"530320","5303","5305042",Insana Barat
"530321","5303","5305043",Insana Tengah
"530322","5303","5305051",Biboki Tan Pah
"530323","5303","5305052",Biboki Moenleu
"530324","5303","5305062",Biboki Feotleu
"530401","5304","5306080",Lamaknen
"530402","5304","5306070",TasifetoTimur
"530403","5304","5306071",Raihat
"530404","5304","5306050",Tasifeto Barat
"530405","5304","5306051",Kakuluk Mesak
"530412","5304","5306060",Kota Atambua
"530413","5304","5306032",Raimanuk
"530417","5304","5306072",Lasiolat
"530418","5304","5306081",Lamaknen Selatan
"530421","5304","5306061",Atambua Barat
"530422","5304","5306062",Atambua Selatan
"530423","5304","5306052",Nanaet Duabesi
"530501","5305","5307050",Teluk Mutiara
"530502","5305","5307060",Alor Barat Laut
"530503","5305","5307020",Alor Barat Daya
"530504","5305","5307030",Alor Selatan
"530505","5305","5307040",Alor Timur
"530506","5305","5307010",Pantar
"530507","5305","5307061",Alor Tengah Utara
"530508","5305","5307041",Alor Timur Laut
"530509","5305","5307011",Pantar Barat
"530510","5305","5307051",Kabola
"530511","5305","5307062",Pulau Pura
"530512","5305","5307021",Mataru
"530513","5305","5307042",Pureman
"530514","5305","5307012",Pantar Timur
"530515","5305","5307063",Lembur
"530516","5305","5307014",Pantar Tengah
"530517","5305","5307013",Pantar Baru Laut
"530518","5305","",Abad Selatan
"530601","5306","5309010",Wulanggitang
"530602","5306","5309011",Titehena
"530603","5306","5309030",Larantuka
"530604","5306","5309031",Ile Mandiri
"530605","5306","5309020",Tanjung Bunga
"530606","5306","5309040",Solor Barat
"530607","5306","5309050",Solor Timur
"530608","5306","5309060",Adonara Barat
"530609","5306","5309061",Wotan Ulumando
"530610","5306","5309070",Adonara Timur
"530611","5306","5309073",Kelubagolit
"530612","5306","5309072",Witihama
"530613","5306","5309071",Ile Boleng
"530614","5306","5309032",Demon Pagong
"530615","5306","5309021",Lewolema
"530616","5306","5309012",Ile Bura
"530617","5306","5309074",Adonara
"530618","5306","5309062",Adonara Tengah
"530619","5306","5309041",Solor Selatan
"530701","5307","5310010",Paga
"530702","5307","5310011",Mego
"530703","5307","5310020",Lela
"530704","5307","5310070",Nita
"530705","5307","5310080",Alok
"530706","5307","5310061",Palue
"530707","5307","5310063",Nelle
"530708","5307","5310040",Talibura
"530709","5307","5310041",Waigete
"530710","5307","5310050",Kewapante
"530711","5307","5310030",Bola
"530712","5307","5310071",Magepanda
"530713","5307","5310042",Waiblama
"530714","5307","5310081",Alok Barat
"530715","5307","5310082",Alok Timur
"530716","5307","5310062",Koting
"530717","5307","5310012",Tana Wawo
"530718","5307","5310051",Hewokloang
"530719","5307","5310052",Kangae
"530720","5307","5310031",Doreng
"530721","5307","5310032",Mapitara
"530801","5308","5311010",Nangapanda
"530802","5308","5311011",Pulau Ende
"530803","5308","5311020",Ende
"530804","5308","5311030",Ende Selatan
"530805","5308","5311040",Ndona
"530806","5308","5311070",Detusoko
"530807","5308","5311071",Wewaria
"530808","5308","5311050",Wolowaru
"530809","5308","5311051",Wolojita
"530810","5308","5311060",Maurole
"530811","5308","5311012",Maukaro
"530812","5308","5311052",Lio Timur
"530813","5308","5311061",Kota Baru
"530814","5308","5311053",Kelimutu
"530815","5308","5311062",Detukeli
"530816","5308","5311041",Ndona Timur
"530817","5308","5311054",Ndori
"530818","5308","5311033",Ende Utara
"530819","5308","5311032",Ende Tengah
"530820","5308","5311031",Ende Timur
"530821","5308","5311063",Lepembusu Kelisoke
"530901","5309","5312010",Aimere
"530902","5309","5312030",Golewa
"530906","5309","5312020",Bajawa
"530907","5309","5312071",Soa
"530909","5309","5312080",Riung
"530912","5309","5312011",Jerebuu
"530914","5309","5312081",Riung Barat
"530915","5309","5312070",Bajawa Utara
"530916","5309","5312082",Wolomeze
"530918","5309","5312031",Golewa Selatan
"530919","5309","5312032",Golewa Barat
"530920","5309","5312012",Inerie
"531001","5310","5313121",Wae Rii
"531003","5310","5313120",Ruteng
"531005","5310","5313040",Satar Mese
"531006","5310","5313130",Cibal
"531011","5310","5313140",Reok
"531012","5310","5313110",Langke Rembong
"531013","5310","5313041",Satar Mese Barat
"531014","5310","5313123",Rahong Utara
"531015","5310","5313122",Lelak
"531016","5310","5313141",Reok Barat
"531017","5310","5313131",Cibal barat
"531018","5310","5313042",Satar Mese Utara
"531101","5311","5302070",Kota Waingapu
"531102","5311","5302080",Haharu
"531103","5311","5302010",Lewa
"531104","5311","5302011",Nggaha Ori Angu
"531105","5311","5302020",Tabundung
"531106","5311","5302021",Pinu Pahar
"531107","5311","5302060",Pandawai
"531108","5311","5302052",Umalulu
"531109","5311","5302051",Rindi
"531110","5311","5302040",Pahunga Lodu
"531111","5311","5302041",Wulla Waijelu
"531112","5311","5302030",Paberiwai
"531113","5311","5302031",Karera
"531114","5311","5302033",Kahaungu Eti
"531115","5311","5302032",Matawai La Pawu
"531116","5311","5302071",Kambera
"531117","5311","5302061",Kambata Mapambuhang
"531118","5311","5302012",Lewa Tidahu
"531119","5311","5302013",Katala Hamu Lingu
"531120","5311","5302081",Kanatang
"531121","5311","5302035",Ngadu Ngala
"531122","5311","5302034",Mahu
"531204","5312","5301072",Tana Righu
"531210","5312","5301050",Loli
"531211","5312","5301022",Wanokaka
"531212","5312","5301021",Lamboya
"531215","5312","5301060",Kota Waikabubak
"531218","5312","5301023",Laboya Barat
"531301","5313","5308010",Naga Wutung
"531302","5313","5308020",Atadei
"531303","5313","5308030",Ile Ape
"531304","5313","5308040",Lebatukan
"531305","5313","5308050",Nubatukan
"531306","5313","5308060",Omesuri
"531307","5313","5308070",Buyasuri
"531308","5313","5308011",Wulandoni
"531309","5313","5308031",Ile Ape Timur
"531401","5314","5314010",Rote Barat Daya
"531402","5314","5314020",Rote Barat Laut
"531403","5314","5314030",Lobalain
"531404","5314","5314040",Rote Tengah
"531405","5314","5314050",Pantai Baru
"531406","5314","5314060",Rote Timur
"531407","5314","5314070",Rote Barat
"531408","5314","5314041",Rote Selatan
"531409","5314","5314071",Ndao Nuse
"531410","5314","5314061",Landu Leko
"531411","5314","",Loaholu
"531501","5315","5315050",Macang Pacar
"531502","5315","5315040",Kuwus
"531503","5315","5315030",Lembor
"531504","5315","5315020",Sano Nggoang
"531505","5315","5315010",Komodo
"531506","5315","5315011",Boleng
"531507","5315","5315031",Welak
"531508","5315","5315041",Ndoso
"531509","5315","5315032",Lembor Selatan
"531510","5315","5315021",Mbeliling
"531511","5315","5315050",Pacar
"531512","5315","5315040",Kuwus Barat
"531601","5316","5318060",Aesesa
"531602","5316","5318030",Nangaroro
"531603","5316","5318040",Boawae
"531604","5316","5318010",Mauponggo
"531605","5316","5318070",Wolowae
"531606","5316","5318020",Keo Tengah
"531607","5316","5318050",Aesesa Selatan
"531701","5317","5316010",Katiku Tana
"531702","5317","5316020",Umbu Ratu Nggay Barat
"531703","5317","5316040",Mamboro
"531704","5317","5316030",Umbu Ratu Nggay
"531705","5317","5316011",Katiku Tana Selatan
"531706","5317","",Umbu Ratu Nggay Tengah
"531801","5318","5317080",Loura
"531802","5318","5317070",Wewewa Utara
"531803","5318","5317060",Wewewa Timur
"531804","5318","5317050",Wewewa Barat
"531805","5318","5317040",Wewewa Selatan
"531806","5318","5317010",Kodi Bangedo
"531807","5318","5317020",Kodi
"531808","5318","5317030",Kodi Utara
"531809","5318","5317081",Kota Tambolaka
"531810","5318","5317061",Wewewa Tengah
"531811","5318","5317011",Kodi Balaghar
"531901","5319","5319010",Borong
"531902","5319","5319050",Poco Ranaka
"531903","5319","5319060",Lamba Leda
"531904","5319","5319040",Sambi Rampas
"531905","5319","5319030",Elar
"531906","5319","5319020",Kota Komba
"531907","5319","5319011",Rana Mese
"531908","5319","5319051",Poco Ranaka Timur
"531909","5319","5319031",Elar Selatan
"531910","5319","",Kota Komba Utara
"531911","5319","",Lamba Leda Utara
"531912","5319","",Congkar
"532001","5320","5320040",Sabu Barat
"532002","5320","5320050",Sabu Tengah
"532003","5320","5320060",Sabu Timur
"532004","5320","5320030",Sabu Liae
"532005","5320","5320020",Hawu Mehara
"532006","5320","5320010",Raijua
"532101","5321","5321070",Malaka Tengah
"532102","5321","5321020",Malaka Barat
"532103","5321","5321010",Wewiku
"532104","5321","5321030",Weliman
"532105","5321","5321040",Rinhat
"532106","5321","5321050",Io Kufeu
"532107","5321","5321060",Sasitamean
"532108","5321","5321090",Laenmanen
"532109","5321","5321100",Malaka Timur
"532110","5321","5321120",Kobalima Timur
"532111","5321","5321110",Kobalima
"532112","5321","5321080",Botin Leobele
"537101","5371","5371010",Alak
"537102","5371","5371020",Maulafa
"537103","5371","5371040",Kelapa Lima
"537104","5371","5371030",Oebobo
"537105","5371","5371031",Kota Raja
"537106","5371","5371041",Kota Lama
"610101","6101","6101040",Sambas
"610102","6101","6101060",Teluk Keramat
"610103","6101","6101050",Jawai
"610104","6101","6101030",Tebas
"610105","6101","6101020",Pemangkat
"610106","6101","6101070",Sejangkung
"610107","6101","6101010",Selakau
"610108","6101","6101090",Paloh
"610109","6101","6101080",Sajingan Besar
"610110","6101","6101041",Subah
"610111","6101","6101061",Galing
"610112","6101","6101031",Tekarang
"610113","6101","6101021",Semparuk
"610114","6101","6101043",Sajad
"610115","6101","6101042",Sebawi
"610116","6101","6101051",Jawai Selatan
"610117","6101","6101062",Tangaran
"610118","6101","6101022",Salatiga
"610119","6101","6101011",Selakau Timur
"610201","6102","6104100",Mempawah Hilir
"610206","6102","6104120",Toho
"610207","6102","6104090",Sungai Pinyuh
"610208","6102","6104080",Siantan
"610212","6102","6104110",Sungai Kunyit
"610215","6102","6104081",Segedong
"610216","6102","6104091",Anjongan
"610217","6102","6104121",Sadaniang
"610218","6102","6104101",Mempawah Timur
"610301","6103","6105060",Kapuas
"610302","6103","6105070",Mukok
"610303","6103","6105200",Noyan
"610304","6103","6105120",Jangkang
"610305","6103","6105130",Bonti
"610306","6103","6105190",Beduai
"610307","6103","6105210",Sekayam
"610308","6103","6105180",Kembayan
"610309","6103","6105140",Parindu
"610310","6103","6105170",Tayan Hulu
"610311","6103","6105150",Tayan Hilir
"610312","6103","6105160",Balai
"610313","6103","6105010",Toba
"610320","6103","6105020",Meliau
"610321","6103","6105220",Entikong
"610401","6104","6106070",Matan Hilir Utara
"610402","6104","6106030",Marau
"610403","6104","6106020",Manis Mata
"610404","6104","6106010",Kendawangan
"610405","6104","6106100",Sandai
"610407","6104","6106110",Sungai Laur
"610408","6104","6106120",Simpang Hulu
"610411","6104","6106090",Nanga Tayap
"610412","6104","6106060",Matan Hilir Selatan
"610413","6104","6106050",Tumbang Titi
"610414","6104","6106040",Jelai Hulu
"610416","6104","6106071",Delta Pawan
"610417","6104","6106072",Muara Pawan
"610418","6104","6106061",Benua Kayong
"610419","6104","6106101",Hulu Sungai
"610420","6104","6106121",Simpang Dua
"610421","6104","6106032",Air Upas
"610422","6104","6106031",Singkup
"610424","6104","6106051",Pemahan
"610425","6104","6106052",Sungai Melayu Rayak
"610501","6105","6107140",Sintang
"610502","6105","6107120",Tempunak
"610503","6105","6107110",Sepauk
"610504","6105","6107190",Ketungau Hilir
"610505","6105","6107200",Ketungau Tengah
"610506","6105","6107210",Ketungau Hulu
"610507","6105","6107150",Dedai
"610508","6105","6107160",Kayan Hilir
"610509","6105","6107080",Kayan Hulu
"610514","6105","6107060",Serawai
"610515","6105","6107070",Ambalau
"610519","6105","6107170",Kelam Permai
"610520","6105","6107130",Sungai Tebelian
"610521","6105","6107180",Binjai Hulu
"610601","6106","6108230",Putussibau Utara
"610602","6106","6108060",Bika
"610603","6106","6108090",Embaloh Hilir
"610604","6106","6108220",Embaloh Hulu
"610605","6106","6108100",Bunut Hilir
"610606","6106","6108040",Bunut Hulu
"610607","6106","6108130",Jongkong
"610608","6106","6108030",Hulu Gurung
"610609","6106","6108140",Selimbau
"610610","6106","6108170",Semitau
"610611","6106","6108160",Seberuang
"610612","6106","6108210",Batang Lupar
"610613","6106","6108180",Empanang
"610614","6106","6108200",Badau
"610615","6106","6108010",Silat Hilir
"610616","6106","6108020",Silat Hulu
"610617","6106","6108080",Putussibau Selatan
"610618","6106","6108070",Kalis
"610619","6106","6108110",Boyan Tanjung
"610620","6106","6108050",Mentebah
"610621","6106","6108120",Pengkadan
"610622","6106","6108150",Suhaid
"610623","6106","6108190",Puring Kencana
"610701","6107","6102010",Sungai Raya
"610702","6107","6102030",Samalantan
"610703","6107","6102050",Ledo
"610704","6107","6102040",Bengkayang
"610705","6107","6102070",Seluas
"610706","6107","6102060",Sanggau Ledo
"610707","6107","6102080",Jagoi Babang
"610708","6107","6102031",Monterado
"610709","6107","6102041",Teriak
"610710","6107","6102051",Suti Semarang
"610711","6107","6102011",Capkala
"610712","6107","6102081",Siding
"610713","6107","6102052",Lumar
"610714","6107","6102042",Sungai Betung
"610715","6107","6102012",Sungai Raya Kepulauan
"610716","6107","6102032",Lembah Bawang
"610717","6107","6102061",Tujuh Belas
"610801","6108","6103030",Ngabang
"610802","6108","6103070",Mempawah Hulu
"610803","6108","6103060",Menjalin
"610804","6108","6103050",Mandor
"610805","6108","6103110",Air Besar
"610806","6108","6103080",Menyuke
"610807","6108","6103040",Sengah Temila
"610808","6108","6103090",Meranti
"610809","6108","6103100",Kuala Behe
"610810","6108","6103020",Sebangki
"610811","6108","6103031",Jelimpo
"610812","6108","6103081",Banyuke Hulu
"610813","6108","6103071",Sompak
"610901","6109","6109040",Sekadau Hilir
"610902","6109","6109030",Sekadau Hulu
"610903","6109","6109020",Nanga Taman
