"id","kecamatan_id","bps_code","name"
"5303042002","530304","5305021003",Noebaun
"5303042003","530304","5305021002",Seo
"5303042004","530304","5305021004",Popnam
"5303042009","530304","5305021008",Nibaaf
"5303042010","530304","5305021015",Banfanu
"5303042016","530304","5305021016",Oeperigi
"5303051001","530305","5305030010",Kefamenanu Utara
"5303051002","530305","5305030009",Aplasi
"5303051003","530305","5305030008",Kefamenanu Tengah
"5303051004","530305","5305030007",Bansone
"5303051005","530305","5305030006",Benpasi
"5303051006","530305","5305030005",Kefamenanu Selatan
"5303051007","530305","5305030004",Tubuhue
"5303051008","530305","5305030001",Maubeli
"5303051009","530305","5305030002",Sasi
"5303061001","530306","5305060009",Boronubaen
"5303061015","530306","5305060013",Boronubaen Timur
"5303062002","530306","5305060008",Hautaes
"5303062003","530306","5305060006",Tualena
"5303062004","530306","5305060007",Biloe
"5303062005","530306","5305060005",Taunbaen
"5303062006","530306","5305060004",Sapaen
"5303062012","530306","5305060010",Lokomea
"5303062013","530306","5305060011",Taunbaen Timur
"5303062014","530306","5305060012",Hauteas Barat
"5303071007","530307","5305061007",Ponu
"5303072001","530307","5305061002",Motadik
"5303072002","530307","5305061003",Nonotbatan
"5303072003","530307","5305061001",Sifaniha
"5303072004","530307","5305061005",Maukabatan
"5303072005","530307","5305061006",Kotafoun
"5303072006","530307","5305061004",Tuamese
"5303072008","530307","5305061008",Oemanu
"5303072009","530307","5305061009",Nifutasi
"5303081015","530308","5305040008",Ainiut
"5303081016","530308","5305040011",Nunmafo
"5303081018","530308","5305040012",Manunain A
"5303081024","530308","5305040030",Fatoin
"5303081029","530308","5305040032",Bitauni
"5303082005","530308","5305040006",Nansean
"5303082006","530308","5305040007",Susulaku
"5303082007","530308","5305040009",Loeram
"5303082008","530308","5305040013",Manunain B
"5303082010","530308","5305040014",Tapenpah
"5303082011","530308","5305040015",Sekon
"5303082017","530308","5305040010",Oenbit
"5303082022","530308","5305040027",Susulaku B
"5303082025","530308","5305040029",Keun
"5303082026","530308","5305040033",'Fatu''Ana'
"5303082027","530308","5305040034",Botof
"5303082028","530308","5305040031",Nansean Timur
"5303091010","530309","5305041006",Humusu C
"5303092006","530309","5305041007",Fatumtasa
"5303092007","530309","5305041009",Oesoko
"5303092008","530309","",Humusu Sainiup
"5303092009","530309","",Humusu Oekolo
"5303102001","530310","5305027001",Naob
"5303102002","530310","5305027002",Haekto
"5303102003","530310","5305027003",Manikin
"5303102004","530310","5305027004",Kuaken
"5303112001","530311","5305011001",Tuabatan
"5303112002","530311","5305011002",Akomi
"5303112003","530311","5305011003",Bijaepasu
"5303112004","530311","5305011004",Neonasi
"5303112005","530311","5305011005",N i a n
"5303112006","530311","5305011006",Tuabatan Barat
"5303122001","530312","5305012001",Oelneke
"5303122002","530312","5305012002",Oetulu
"5303122003","530312","5305012004",Oeolo
"5303122004","530312","5305012003",Ainan
"5303122005","530312","5305012005",Bisafe
"5303122006","530312","5305012006",Batnes
"5303132001","530313","5305013001",Tasinifu
"5303132002","530313","5305013002",Naekake A
"5303132003","530313","5305013003",Naekake B
"5303132004","530313","5305013004",Noelelo
"5303141001","530314","5305022004",Oelami
"5303141006","530314","5305022008",Tublopo
"5303142002","530314","5305022005",Kiusili
"5303142003","530314","5305022002",Naiola
"5303142004","530314","5305022001",Maurisu
"5303142005","530314","5305022003",Oetalus
"5303142007","530314","5305022006",Maurisu Utara
"5303142008","530314","5305022007",Maurisu Selatan
"5303142009","530314","5305022009",Maurisu Tengah
"5303142010","530314","5305022010",Naiola Timur
"5303152001","530315","5305023003",Buk
"5303152002","530315","5305023005",Oenenu
"5303152003","530315","5305023001",Nimasi
"5303152004","530315","5305023004",Oelbonak
"5303152005","530315","5305023002",Kuenak
"5303152006","530315","5305023006",Oenino
"5303152007","530315","5305023007",Oenenu Utara
"5303152008","530315","5305023008",Oenenu Selatan
"5303152009","530315","5305023009",Sono
"5303162001","530316","5305024006",Inbate
"5303162002","530316","5305024004",Sunkaen
"5303162003","530316","5305024005",Nainaban
"5303162004","530316","5305024003",Haumeni Ana
"5303162005","530316","5305024001",Nilulat
"5303162006","530316","5305024002",Tubu
"5303172001","530317","5305025001",Faenake
"5303172002","530317","5305025007",Banain A
"5303172003","530317","5305025007",Banain B
"5303172004","530317","5305025007",Banain C
"5303172005","530317","5305025006",Sainoni
"5303172006","530317","5305025005",Tes
"5303172007","530317","5305025004",Napan
"5303172008","530317","5305025003",Haumeni
"5303172009","530317","5305025002",Baas
"5303182001","530318","5305026004",Manamas
"5303182002","530318","5305026003",Benus
"5303182003","530318","5305026002",Bakitolas
"5303182004","530318","5305026001",Sunsea
"5303192001","530319","5305044003",Fafinesu A
"5303192002","530319","5305044002",Fafinesu B
"5303192003","530319","5305044004",Fafinesu C
"5303192004","530319","5305044001",Oenain
"5303192005","530319","5305044005",Baunuan
"5303192006","530319","5305044006",Fafinesu
"5303201006","530320","5305042004",Atmen
"5303202001","530320","5305042001",Subun
"5303202002","530320","5305042003",Usapinonot
"5303202003","530320","5305042002",Lapeom
"5303202004","530320","5305042005",Letneo
"5303202005","530320","5305042006",Bannae
"5303202007","530320","5305042004",Atmen
"5303202008","530320","5305042012",Letneo Selatan
"5303202009","530320","5305042011",Oabikase
"5303202010","530320","5305042010",Nifunenas
"5303202011","530320","5305042008",Subun Bestobe
"5303202012","530320","5305042009",Subun Tualele
"5303211004","530321","5305043003",Maubesi
"5303212001","530321","5305043001",Lanaus
"5303212002","530321","5305043002",Letmafo
"5303212003","530321","5305043004",Tainsala
"5303212005","530321","5305043005",Sone
"5303212006","530321","5305043007",Letmafo Timur
"5303212007","530321","5305043006",Oehalo
"5303222001","530322","5305051001",Teba
"5303222002","530322","5305051002",Oerinbesi
"5303222003","530322","5305051003",Oekopa
"5303222004","530322","5305051004",'T''Eba Timur'
"5303232001","530323","5305052001",Tunbes
"5303232002","530323","5305052002",Luniup
"5303232003","530323","5305052003",Matabesi
"5303232004","530323","5305052005",Oepuah
"5303232005","530323","5305052004",Kaubele
"5303232006","530323","5305052006",Oepuah Utara
"5303232007","530323","5305052007",Oepuah Selatan
"5303242001","530324","5305062003",Naku
"5303242002","530324","5305062005",Birunatun
"5303242003","530324","5305062004",Makun
"5303242004","530324","5305062001",Manumean
"5303242005","530324","5305062002",Kuluan
"5304012001","530401","5306080012",Kewar
"5304012002","530401","5306080011",Fulur
"5304012004","530401","5306080010",Duarato
"5304012005","530401","5306080014",Makir
"5304012006","530401","5306080015",Lamaksenulu
"5304012008","530401","5306080008",Dirun
"5304012009","530401","5306080009",Leowalu
"5304012014","530401","5306080007",Maudemu
"5304012015","530401","5306080013",Mahuitas
"5304022001","530402","5306070007",Silawan
"5304022002","530402","5306070006",Tulakadi
"5304022003","530402","5306070008",Sadi
"5304022004","530402","5306070005",Umaklaran
"5304022005","530402","5306070004",Manleten
"5304022006","530402","5306070001",'Fatuba''a'
"5304022007","530402","5306070002",Dafala
"5304022008","530402","5306070003",Takirin
"5304022009","530402","5306070010",Bauho
"5304022010","530402","5306070009",Sarabau
"5304022018","530402","5306070018",Tialai
"5304022019","530402","5306070017",Halimodok
"5304032001","530403","5306071001",Asumanu
"5304032002","530403","5306071002",Tohe
"5304032003","530403","5306071005",Maumutin
"5304032004","530403","5306071003",Raifatus
"5304032005","530403","5306071004",Aitoun
"5304032006","530403","5306071006",Tohe Leten
"5304042001","530404","5306050012",Tukuneno
"5304042002","530404","5306050011",Naekasa
"5304042003","530404","5306050008",Lookeu
"5304042004","530404","5306050009",Derokfaturene
"5304042005","530404","5306050010",Bakustulama
"5304042006","530404","5306050001",Rinbesihat
"5304042007","530404","5306050002",Naitimu
"5304042009","530404","5306050004",Lawalutolus
"5304052001","530405","5306051001",Fatuketi
"5304052002","530405","5306051006",Dualaus
"5304052003","530405","5306051004",Jenilu
"5304052004","530405","5306051003",Kenebibi
"5304052005","530405","5306051005",Leosama
"5304052006","530405","5306051002",Kabuna
"5304121001","530412","5306060006",Kota Atambua
"5304121002","530412","5306060012",Tenukiik
"5304121003","530412","5306060011",Manumutin
"5304121010","530412","5306060005",Fatubenao
"5304132001","530413","5306032004",Mandeu Raimanus
"5304132002","530413","5306032003",Renrua
"5304132003","530413","5306032007",Dua Koran
"5304132004","530413","5306032008",Mandeu
"5304132005","530413","5306032006",Rafae
"5304132006","530413","5306032005",Faturika
"5304132007","530413","5306032009",Leuntolu
"5304132008","530413","5306032002",Teun
"5304132009","530413","5306032001",Tasain
"5304172001","530417","5306072001",Lasiolat
"5304172002","530417","5306072002",Maneikun
"5304172003","530417","5306072004",Lakan Mau
"5304172004","530417","",Dualasi Rai Ulun
"5304172005","530417","5306072006",Dualasi
"5304172006","530417","5306072003",Fatulotu
"5304172007","530417","5306072007",Baudaok
"5304182001","530418","5306081006",Ekin
"5304182002","530418","5306081007",Loonuna
"5304182003","530418","5306081005",Nualain
"5304182004","530418","5306081004",Lakmaras
"5304182005","530418","5306081003",Henes
"5304182006","530418","5306081001",Debululik
"5304182007","530418","5306081008",Sisi Fatuberal
"5304182008","530418","5306081002",Lutha Rato
"5304211001","530421","5306061002",Bardao
"5304211002","530421","5306061003",Tulamalae
"5304211003","530421","5306061004",Umanen
"5304211004","530421","5306061001",Beirafu
"5304221001","530422","5306062003",Manuaman
"5304221002","530422","5306062004",Rinbesi
"5304221003","530422","5306062002",Lidak
"5304221004","530422","5306062001",Fatukbot
"5304232001","530423","5306052001",Dubesi
"5304232002","530423","5306052002",Nanaet
"5304232003","530423","5306052003",Fohoeka
"5304232004","530423","5306052004",Nanaenoe
"5305011001","530501","5307050002",Kalabahi Barat
"5305011002","530501","5307050006",Kalabahi Kota
"5305011003","530501","5307050011",Kalabahi Tengah
"5305011004","530501","5307050012",Kalabahi Timur
"5305011005","530501","5307050004",Binongko
"5305011006","530501","5307050008",Nusa Kenari
"5305011008","530501","5307050020",Welai Barat
"5305011009","530501","5307050017",Welai Timur
"5305011010","530501","5307050013",Mutiara
"5305011011","530501","5307050007",Wetabua
"5305012012","530501","5307050009",Lendola
"5305012013","530501","5307050021",Fanating
"5305012014","530501","5307050005",Motongbang
"5305012015","530501","5307050010",Air Kenari
"5305012018","530501","5307050001",Teluk Kenari
"5305012019","530501","5307050003",Adang Buom
"5305021002","530502","5307060022",Adang
"5305022003","530502","5307060007",Alor Kecil
"5305022004","530502","5307060015",Alor Besar
"5305022005","530502","5307060009",Ampera
"5305022006","530502","5307060013",Dulolong
"5305022007","530502","5307060020",Aimoli
"5305022008","530502","5307060023",Alila
"5305022009","530502","5307060024",Otvai
"5305022012","530502","5307060017",Ternate
"5305022013","530502","5307060016",Ternate Selatan
"5305022014","530502","5307060025",Alila Selatan
"5305022019","530502","5307060018",Pulau Buaya
"5305022020","530502","5307060014",Hulnani
"5305022022","530502","5307060019",'O''a Mate'
"5305022023","530502","5307060021",Alaang
"5305022024","530502","5307060008",Lefokisu
"5305022025","530502","5307060011",Bampalola
"5305022026","530502","5307060010",Lewalu
"5305022027","530502","5307060012",Dulolong Barat
"5305031001","530503","5307020024",Moru
"5305032002","530503","5307020018",Probur
"5305032007","530503","5307020026",Morba
"5305032008","530503","5307020016",Pintumas
"5305032009","530503","5307020023",Wolwal
"5305032010","530503","5307020001",Halerman
"5305032013","530503","5307020015",Kafelulang
"5305032014","530503","5307020025",Moramam
"5305032015","530503","5307020027",Pailelang
"5305032016","530503","5307020020",Wolwal Barat
"5305032017","530503","5307020022",Wolwal Tengah
"5305032018","530503","5307020021",Wolwal Selatan
"5305032019","530503","5307020019",Probur Utara
"5305041001","530504","5307030010",Kelaisi Timur
"5305042002","530504","5307030013",Kelaisi Barat
"5305042003","530504","5307030003",Sidabui
"5305042004","530504","5307030001",Padang Alang
"5305042005","530504","5307030005",Kuneman
"5305042006","530504","5307030008",Silaipui
"5305042007","530504","5307030012",Kelaisi Tengah
"5305042008","530504","5307030004",Kiraman
"5305042009","530504","5307030002",Maikang
"5305042010","530504","5307030014",Malaipea
"5305042011","530504","5307030009",Tamanapui
"5305042012","530504","5307030006",Lella
"5305042013","530504","5307030007",Manmas
"5305042014","530504","5307030011",Subo
"5305051001","530505","5307040007",Kolana Utara
"5305052004","530505","5307040010",Tanglapui
"5305052005","530505","5307040006",Kolana Selatan
"5305052007","530505","5307040012",Padang Panjang
"5305052008","530505","5307040005",Maritaing
"5305052010","530505","5307040004",Elok
"5305052011","530505","5307040009",Tanglapui Timur
"5305052012","530505","5307040008",Mausamang
"5305052013","530505","5307040011",Belemana
"5305052014","530505","5307040022",Maukuru
"5305061001","530506","5307010046",Kabir
"5305062005","530506","5307010043",Pandai
"5305062009","530506","5307010033",Bandar
"5305062010","530506","5307010026",Baolang
"5305062011","530506","5307010040",Munaseli
"5305062012","530506","5307010041",Helangdohi
"5305062013","530506","5307010045",Wailawar
"5305062014","530506","5307010042",Bana
"5305062016","530506","5307010035",Bouweli
"5305062017","530506","5307010044",Bukit Mas
"5305062019","530506","5307010034",Madar
"5305072001","530507","5307061014",Lembur Barat
"5305072002","530507","5307061010",Lembur Tengah
"5305072004","530507","5307061016",Likwatang
"5305072007","530507","5307061015",Fungafeng
"5305072008","530507","5307061012",Fuisama
"5305072009","530507","5307061013",Nur Benlelang
"5305072010","530507","5307061017",Kafakbeka
"5305072011","530507","5307061003",Manetwati
"5305072012","530507","5307061011",Lakwati
"5305072014","530507","5307061018",Dapitau
"5305072017","530507","5307061001",Alim Mebung
"5305072018","530507","5307061002",Petleng
"5305072019","530507","5307061019",Welai Selatan
"5305072020","530507","5307061020",Tominuku
"5305082001","530508","5307041001",Pido
"5305082002","530508","5307041005",Waisika
"5305082003","530508","5307041006",Kamot
"5305082004","530508","5307041008",Taramana
"5305082005","530508","5307041004",Nailang
"5305082006","530508","5307041002",Lippang
"5305082007","530508","5307041003",Kenarimbala
"5305082008","530508","5307041007",Air Mancur
"5305092002","530509","5307011011",Baraler
"5305092003","530509","5307011008",Kalondama
"5305092007","530509","5307011009",Leer
"5305092018","530509","5307011012",Baranusa
"5305092019","530509","5307011010",Blang Merang
"5305092020","530509","5307011014",Illu
"5305092024","530509","5307011013",Piringsina
"5305101001","530510","5307051003",Kabola
"5305102002","530510","5307051002",Kopidil
"5305102003","530510","5307051004",Pante Deere
"5305102004","530510","5307051001",Lawahing
"5305102005","530510","5307051005",Alila Timur
"5305111001","530511","5307062005",Pura
"5305112002","530511","5307062003",Maru
"5305112003","530511","5307062006",Pura Utara
"5305112004","530511","5307062002",Pura Selatan
"5305112005","530511","5307062004",Pura Timur
"5305112006","530511","5307062001",Pura Barat
"5305122001","530512","5307021002",Mataru Selatan
"5305122002","530512","5307021006",Mataru Utara
"5305122003","530512","5307021001",Lakatuli
"5305122004","530512","5307021005",Mataru Timur
"5305122005","530512","5307021003",Kamaifui
"5305122006","530512","5307021007",Mataru Barat
"5305122007","530512","5307021004",Taman Mataru
"5305132001","530513","5307042001",Langkuru
"5305132002","530513","5307042003",Purnama
"5305132003","530513","5307042002",Kailesa
"5305132004","530513","5307042004",Langkuru Utara
"5305142001","530514","5307012003",Nule
"5305142002","530514","5307012004",Kaleb
"5305142003","530514","5307012011",Batu
"5305142004","530514","5307012006",Kaera
"5305142005","530514","5307012008",Mawar
"5305142006","530514","5307012010",Merdeka
"5305142007","530514","5307012009",Ombay
"5305142008","530514","5307012007",Lekom
"5305142009","530514","5307012005",Bungabali
"5305142010","530514","5307012001",Tereweng
"5305142011","530514","5307012002",Lalafang
"5305152001","530515","5307063005",Lembur Timur
"5305152002","530515","5307063006",Luba
"5305152003","530515","5307063001",Talwai
"5305152004","530515","5307063004",Tulleng
"5305152005","530515","5307063002",Waimi
"5305152006","530515","5307063003",Tasi
"5305162001","530516","5307014001",Tude
"5305162002","530516","5307014004",Mauta
"5305162003","530516","5307014009",Muriabang
"5305162004","530516","5307014001",Tubbe
"5305162005","530516","5307014008",Tamakh
"5305162006","530516","5307014010",Bagang
"5305162007","530516","5307014007",Toang
"5305162008","530516","5307014005",Eka Jaya
"5305162009","530516","5307014006",Aramaba
"5305162010","530516","5307014003",Delaki
"5305172001","530517","5307013003",Kayang
"5305172002","530517","5307013001",Marisa
"5305172003","530517","5307013004",Lamma
"5305172004","530517","5307013002",Allumang
"5305172005","530517","5307013005",Beangonong
"5305172006","530517","5307013006",Kalondama Barat
"5305172007","530517","5307013007",Kalondama Tengah
"5305182001","530518","",Tribur
"5305182002","530518","",Wakapsir
"5305182003","530518","",Manatang
"5305182004","530518","",Orgen
"5305182005","530518","",Wakapsir Timur
"5305182006","530518","",Kuifana
"5305182007","530518","",Margeta
"5306012001","530601","5309010001",Ojandetun
"5306012002","530601","5309010002",Hewa
"5306012003","530601","5309010004",Waiula
"5306012007","530601","5309010009",Nawokote
"5306012008","530601","5309010011",Boru
"5306012009","530601","5309010014",Pululera
"5306012011","530601","5309010015",Nileknoheng
"5306012012","530601","5309010012",Hokeng Jaya
"5306012013","530601","5309010003",Pantai Oa
"5306012014","530601","5309010010",Boru Kedang
"5306012021","530601","5309010016",Klatanlo
"5306022001","530602","5309011002",Kobasoma
"5306022002","530602","5309011006",Lewolaga
"5306022003","530602","5309011007",Lewoingu
"5306022004","530602","5309011008",Tuakepa
"5306022005","530602","5309011003",Tenawahang
"5306022006","530602","5309011009",Leraboleng
"5306022007","530602","5309011011",Serinuho
"5306022008","530602","5309011010",Watowara
"5306022009","530602","5309011004",Konga
"5306022010","530602","5309011005",Ile Gerong
"5306022011","530602","5309011001",Adabang
"5306022012","530602","5309011012",Dun Tana Lewoingu
"5306022013","530602","5309011014",Duli Jaya
"5306022014","530602","5309011013",Bokang Wolomatang
"5306031001","530603","5309030011",Waibalun
"5306031002","530603","5309030012",Lewolere
"5306031003","530603","5309030013",Pantai Besar
"5306031004","530603","5309030014",Larantuka
"5306031005","530603","5309030015",Balela
"5306031006","530603","5309030016",Pohon Sirih
"5306031007","530603","5309030017",Lohayong
"5306031008","530603","5309030018",Lokea
"5306031009","530603","5309030019",Postoh
"5306031010","530603","5309030020",Amagarapati
"5306031011","530603","5309030021",Ekasapta
"5306031012","530603","5309030023",Sarotari
"5306031013","530603","5309030024",Weri
"5306031014","530603","5309030022",Pukentobi Wangin Bao
"5306031021","530603","5309030026",Waihali
"5306031022","530603","5309030025",Pohon Bao
"5306031023","530603","5309030027",Sarotari Tengah
"5306031024","530603","5309030028",Sarotari Timur
"5306032019","530603","5309030007",Mokantarak
"5306032020","530603","5309030010",Lamawalang
"5306042001","530604","5309031002",Wailolong
"5306042002","530604","5309031001",Lewoloba
"5306042003","530604","5309031008",Tiwatobi
"5306042004","530604","5309031006",Watotutu
"5306042005","530604","5309031003",Riangkemie
"5306042006","530604","5309031004",Lewohala
"5306042007","530604","5309031005",Halakodanuan
"5306042008","530604","5309031007",Mudakaputu
"5306052006","530605","5309020009",Lewobunga
"5306052007","530605","5309020010",Sinamalaka
"5306052008","530605","5309020011",Ratulodong
"5306052009","530605","5309020012",Sinarhadigala
"5306052010","530605","5309020014",Bahinga
"5306052011","530605","5309020015",Waibao
"5306052012","530605","5309020017",Lamatutu
"5306052013","530605","5309020018",Latonliwo
"5306052015","530605","5309020008",Kolaka
"5306052016","530605","5309020013",Bandona
"5306052017","530605","5309020016",Nusa Nipa
"5306052018","530605","5309020019",Patisira Walang
"5306052020","530605","5309020020",Gekengderan
"5306052021","530605","5309020021",Aransina
"5306052022","530605","5309020023",Latonliwo Dua
"5306052023","530605","5309020022",Lamanabi
"5306061001","530606","5309040017",Ritaebang
"5306062002","530606","5309040001",Tanah Lein
"5306062003","530606","5309040002",Lamaole
"5306062004","530606","5309040005",Kalelu
"5306062005","530606","",Nusadani
"5306062007","530606","5309040014",Balaweling II
"5306062008","530606","5309040013",Balaweling I
"5306062009","530606","5309040012",Pamakayo
"5306062012","530606","5309040011",Ongalereng
"5306062013","530606","5309040010",Karawatung
"5306062014","530606","5309040004",Lamawalang
"5306062015","530606","5309040015",Daniwato
"5306062017","530606","5309040003",Lewotanah Ole
"5306062019","530606","5309040018",Titehena
"5306062020","530606","5309040019",Lewonama
"5306072002","530607","5309050004",Watanhura
"5306072003","530607","5309050005",Lebao
"5306072004","530607","5309050008",Watohari
"5306072005","530607","5309050010",Motonwutun
"5306072006","530607","5309050011",Watobuku
"5306072007","530607","5309050012",Labelen
"5306072008","530607","5309050014",Menanga
"5306072009","530607","5309050016",Lohayong I
"5306072010","530607","5309050018",Wulublolong
"5306072011","530607","5309050006",Liwo
"5306072012","530607","5309050009",Tanah Werang
"5306072013","530607","5309050019",Lewohedo
"5306072014","530607","5309050017",Lohayong II
"5306072016","530607","5309050003",Watanhura II
"5306072017","530607","5309050015",Lewogeka
"5306072018","530607","5309050007",Lamawai
"5306072019","530607","5309050013",Kawuta
"5306082008","530608","5309060028",Duanur
"5306082010","530608","5309060022",Bukit Seburi I
"5306082011","530608","5309060020",Waiwadan
"5306082012","530608","5309060017",Danibao
"5306082013","530608","5309060018",Pajinian
"5306082014","530608","5309060013",Ile Pati
"5306082015","530608","5309060010",Wureh
"5306082016","530608","5309060021",Tonuwotan
"5306082017","530608","5309060019",Hurung
"5306082019","530608","5309060011",Bungalima
"5306082021","530608","5309060027",Homa
"5306082024","530608","5309060023",Bukit Seburi II
"5306082026","530608","5309060012",Kimakamak
"5306082030","530608","5309060041",Watobaya
"5306082032","530608","5309060040",Nimun Danibao
"5306082033","530608","5309060042",Waitukan
"5306082035","530608","5309060044",Wolokibang
"5306082036","530608","5309060043",Riangpadu
"5306092001","530609","5309061001",Wailebe
"5306092002","530609","5309061003",Wotanulumado
"5306092003","530609","5309061006",Nayubaya
"5306092004","530609","5309061007",Oyangbarang
"5306092005","530609","5309061008",Kawela
"5306092006","530609","5309061010",Klukengnuking
"5306092007","530609","5309061011",Pandai
"5306092008","530609","5309061009",Bliko
"5306092009","530609","5309061005",Samsoge
"5306092011","530609","5309061002",Tobilota
"5306092012","530609","5309061004",Tana Tukan
"5306092013","530609","5309061012",Demondei
"5306101001","530610","5309070007",Waiwerang Kota
"5306101002","530610","5309070015",Lamatwelu
"5306102003","530610","5309070003",Dawataa
"5306102004","530610","5309070002",Teromh
"5306102005","530610","5309070004",Bilal
"5306102006","530610","5309070006",Lamahala Jaya
"5306102007","530610","5309070008",Waiburak
"5306102008","530610","5309070009",Narasaosina
"5306102009","530610","5309070013",Karinglamalouk
"5306102010","530610","5309070014",Tuawolo
"5306102011","530610","5309070012",Kiwangona
"5306102012","530610","5309070056",Tapobali
"5306102013","530610","5309070010",Lewobunga
"5306102014","530610","5309070001",Belota
"5306102015","530610","5309070005",Ipi Ebang
"5306102016","530610","5309070011",Lamalata
"5306102017","530610","5309070057",Puhu
"5306102018","530610","5309070058",Kwaelaga Lamawato
"5306102019","530610","5309070059",Gelong
"5306102020","530610","5309070060",Lelen Bala
"5306102021","530610","5309070061",Saosina
"5306112001","530611","5309073007",Rodentena
"5306112002","530611","5309073008",Adolaba
"5306112003","530611","5309073006",Hinga
"5306112004","530611","5309073005",Lamapaha
"5306112005","530611","5309073004",Sukutokan
"5306112006","530611","5309073002",Nisakarang
"5306112007","530611","5309073003",Muda
"5306112008","530611","5309073001",Horinara
"5306112009","530611","5309073009",Pepakelu
"5306112010","530611","5309073010",Lambunga
"5306112012","530611","5309073011",Mangaaleng
"5306112019","530611","5309073019",Keluwain
"5306122001","530612","5309072001",Watololong
"5306122002","530612","5309072002",Tuagoetobi
"5306122003","530612","5309072006",Weranggere
"5306122004","530612","5309072007",Oringbele
"5306122005","530612","5309072005",Watoone
"5306122006","530612","5309072012",Lamabelawa
"5306122007","530612","5309072004",Pledo
"5306122008","530612","5309072013",Lewopulo
"5306122009","530612","5309072010",Sandosi
"5306122010","530612","5309072011",Balaweling
"5306122011","530612","5309072009",Tobitika
"5306122012","530612","5309072003",Riangduli
"5306122013","530612","5309072008",Waiwuring
"5306122014","530612","5309072015",Baobage
"5306122015","530612","5309072014",Lamaleka
"5306122016","530612","5309072016",Balaweling Noten
"5306132001","530613","5309071002",Bedalewun
"5306132002","530613","",Lebanuba
"5306132003","530613","",Rianwale
"5306132004","530613","5309071004",Bungalawan
"5306132005","530613","5309071006",Lamawolo
"5306132006","530613","5309071007",Helanlangowuyo
"5306132007","530613","5309071008",Lewopao
"5306132008","530613","5309012004",Nelereren
"5306132009","530613","5309071011",Boleng
"5306132010","530613","5309071013",Neleblolong
"5306132011","530613","5309071015",Duablolong
"5306132012","530613","5309071001",Lewokeleng
"5306132013","530613","5309071014",Nelelamawangi
"5306132014","530613","5309071009",Harubala
"5306132015","530613","5309071010",Nelelamadike
"5306132016","530613","5309071016",Lamabayung
"5306132017","530613","5309071017",Lewat
"5306132018","530613","5309071018",Dokeng
"5306132019","530613","5309071019",Bayuntaa
"5306132020","530613","5309071020",Nobo
"5306132021","530613","5309071021",Nelelamawangi Dua
"5306142001","530614","5309032001",Lamika
"5306142002","530614","5309032003",Watotika Ile
"5306142003","530614","5309032004",Lewokluok
"5306142004","530614","5309032005",Blepanawa
"5306142005","530614","5309032002",Kawalelo
"5306142006","530614","5309032006",Bama
"5306142007","530614","5309032007",Lewomuda
"5306152001","530615","5309021002",Ile Padung
"5306152002","530615","5309021003",Bantala
"5306152003","530615","5309021005",Sinar Hading
"5306152004","530615","5309021006",Paingnapang
"5306152005","530615","5309021007",Baluk Herin
"5306152006","530615","5309021004",Riangkotek
"5306152007","530615","5309021001",Lewobelen
"5306162001","530616","5309012001",Riangbura
"5306162002","530616","",Birawan
"5306162003","530616","",Nurri
"5306162004","530616","",Nobokonga
"5306162005","530616","5309012002",Lewoawang
"5306162006","530616","5309012007",Dulipali
"5306162007","530616","5309012006",Riang Rita
"5306172001","530617","5309074004",Sagu
"5306172002","530617","5309074007",Kolimasang
"5306172003","530617","5309074003",Kolilanang
"5306172004","530617","5309074001",Tikatukan
"5306172005","530617","5309074006",Nisa Nulan
"5306172006","530617","5309074002",Lamahoda
"5306172007","530617","5309074005",Adonara
"5306172008","530617","5309074008",Kolipetung
"5306182001","530618","5309062004",Horowura
"5306182002","530618","5309062001",Kokotobo
"5306182003","530618","5309062005",Lite
"5306182004","530618","5309062006",Kenotan
"5306182005","530618","5309062007",Nubalema
"5306182006","530618","5309062009",Wewit
"5306182007","530618","5309062003",Lewobele
"5306182008","530618","5309062002",Baya
"5306182009","530618","5309062008",Bidara
"5306182010","530618","5309062012",Oesayang
"5306182011","530618","5309062011",Hoko Horowura
"5306182012","530618","5309062010",Lewopao
"5306182013","530618","5309062013",Nubalema Dua
"5306192001","530619","5309041004",Kelike
"5306192002","530619","5309041005",Kelike Aimatan
"5306192003","530619","5309041001",Sulengwaseng
"5306192004","530619","5309041002",Kenere
"5306192005","530619","5309041003",Lemanu
"5306192006","530619","5309041006",Lewograran
"5306192007","530619","5309041007",Bubuatagamu
"5307012001","530701","5310010015",Masabewa
"5307012003","530701","5310010001",Wolowiro
"5307012004","530701","5310010003",Mbengu
"5307012005","530701","5310010004",Paga
"5307012008","530701","5310010008",Lenandareta
"5307012012","530701","5310010002",Mauloo
"5307012013","530701","5310010016",Wolorega
"5307012015","530701","5310010017",Wolowona
"5307012017","530701","",Begu
"5307012018","530701","",Kotandelu
"5307012019","530701","",Lowolabo
"5307012020","530701","",Aebubu
"5307012021","530701","",Regapuâ€™u
"5307012022","530701","",Rejo
"5307022001","530702","5310011003",Bhera
"5307022002","530702","5310011002",Dobo
"5307022003","530702","5310011005",Gera
"5307022004","530702","5310011006",Liakutu
"5307022005","530702","5310011007",Parabubu
"5307022006","530702","5310011004",Wolodhesa
"5307022007","530702","5310011001",Korobhera
"5307022008","530702","5310011010",Napugera
"5307022009","530702","5310011009",Kowi
"5307022010","530702","5310011008",Dobo Nuapuu
"5307022011","530702","",Ratekalo
